main_event_cd,city_nm,main_event_nm,city_cd,pres_nm,faci_daddr,row_num,facil_nm,facil_sn,road_addr,local_nm,faci_zip,local_cd,brno,facil_gbn_nm,res_telno,voucher
112,전북,당구,52,이경환,지하층(부송동),161,구슬당구장,1,전북특별자치도 익산시 무왕로22길 35,익산시,54561,52140,6041597539,강좌,,True
3,경기,기타종목,41,전영애,4층 유얼리발달센터(배곧동),162,(주)유얼리,1,경기도 시흥시 배곧4로 18,시흥시,15010,41390,8488101472,,,True
3,경기,기타종목,41,이윤정,2층 율하모니(덕계동),163,(주)율하모니,1,경기도 양주시 평화로1416번길 45-16,양주시,11444,41630,1278656462,,,True
20,경기,축구,41,왕정민,"101동101호(가능동, 신도아파트)",164,(주)의정부축구클럽,2,경기도 의정부시 서부로 527,의정부시,11619,41150,2188173215,,,True
3,충남,기타종목,44,박정근,101동 503호(요진 와이시티),165,(주)인터내셔널스포츠그룹,1,충청남도 아산시 배방읍 광장로 210,아산시,31471,44200,2148847539,,,True
25,인천,헬스,28,최상옥,2층(동춘동),166,(주)제이앤씨,1,인천광역시 연수구 앵고개로 266,연수구,21973,28185,1318194908,,,True
12,전남,수영,46,이석,조이스포츠센타(시전동),167,(주)조이스포츠,24729,전라남도 여수시 여천체육공원길 53-64,여수시,59683,46130,4178141533,,,True
3,인천,기타종목,28,정동희,"3층 305,306,308,309호(청라동)",168,(주)청라라파언어심리센터,1,인천광역시 서구 청라에메랄드로102번길 10,서구,22739,28260,1658101644,,,True
20,경기,축구,41,최재웅,옐로우동 534호(배곧동),169,(주)청룡유나이티드,1,경기도 시흥시 서울대학로278번길 34,시흥시,15011,41390,8388100291,,,True
20,경기,축구,41,공성빈,402호 태평동 3679,170,(주)크풋 옥상 풋살장,18165,경기도 성남시 수정로 115-1,성남시,461827,41130,1248734637,,,True
12,충북,수영,43,김영진,(내덕동),171,(주)키즈스윔,1,충청북도 청주시 청원구 공항로84번길 50,청주시,28490,43110,2738101703,,,True
3,경기,기타종목,41,김현진,지하3층(하안동),172,(주)플렉스스포츠,1,경기도 광명시 하안로288번길 15,광명시,14306,41210,1458802293,,,True
79,서울,필라테스,11,변정은,송이빌딩 5층(가락동),173,(주)한국그룹운동개발원 ,1,서울특별시 송파구 송이로 91,송파구,5714,11710,3198600795,,,True
3,경기,기타종목,41,유승호,효천프라자7층 (주)한국파워점핑(산척동),174,(주)한국파워점핑,1,경기도 화성시 동탄순환대로 249,화성시,18501,41590,2638701824,,,True
20,경기,축구,41,홍원선,(주)향남에프시,175,(주)향남에프시,1,경기도 화성시 향남읍 서봉로115번길 89-4,화성시,18609,41590,4508100811,,,True
12,대구,수영,27,박병윤, 봉덕동 1329-73,176,(주)홈스파월드,3285,대구 남구,남구,705835,27200,5148515445,,,True
10,전남,볼링,46,최삼숙,2층,177,(주)화승 (핀엑스볼링),1,전라남도 화순군 화순읍 쌍충로 70,화순군,58122,46790,3798800262,,,True
22,경기,태권도,41,정승현,"(부곡동, 2층)",178,21세기태권도,15255,경기도 안산시 상록구 부곡로 64,안산시,15313,41270,1349062315,강좌,,True
3,서울,기타종목,11,박창하,3층 특공무술창무관(쌍문동),179,(특공무술)창무관,1,서울특별시 도봉구 도봉로 517,도봉구,1440,11320,1023007679,,,True
14,제주,에어로빅,50,강공희,2층 02댄스운동센터,180,02댄스운동센터,1,제주특별자치도 제주시 한림읍 한림중앙로 5,제주시,63029,50110,8422800790,,,True
76,광주,복싱,29,이상만,A-301호(쌍촌동),181,1.3.4리듬복싱 상무본점,1,광주광역시 서구 운천로 131,서구,62002,29140,2759501235,,,True
3,부산,기타종목,26,한택주,4층 1004당구클럽(중동),182,1004당구클럽,1,부산광역시 해운대구 좌동순환로 11,해운대구,48084,26350,1466500381,,,True
75,인천,합기도,28,유근종,다복프라자 3층 301호 153 태권도 합기도(검암동),183,"153 합기도, 해동검도",23454,인천광역시 서구 승학로495번길 4-1,서구,22695,28260,7249300199,,,True
12,서울,수영,11,임명완,숭인수영장(답십리동),184,(주)코리아비젼스윔(지점),1,서울특별시 동대문구 천호대로47길 34,동대문구,2592,11230,1938502379,강좌,0222173300,True
76,충북,복싱,43,이용희,153복싱짐(문화동),185,153복싱짐,20687,충청북도 충주시 성터10길 35,충주시,380956,43130,3039098632,,,True
22,경기,태권도,41,나대순,3층(심곡동),186,153태권도아카데미,1,경기도 부천시 부흥로 407,부천시,14573,41190,3509100048,,,True
25,경기,헬스,41,김광수,5층 201휘트니스클럽(야탑동),187,201휘트니스 클럽,1,경기도 성남시 분당구 벌말로40번길 3,성남시,13503,41130,4796700077,,,True
25,울산,헬스,31,김연주,6층 2080휘트니스(다운동),188,2080휘트니스,1,울산광역시 중구 북부순환도로 111,중구,44407,31110,4664900441,,,True
7,경남,댄스,48,김종우,2층 21c댄스스포츠,189,21C댄스스포츠아카데미,20204,경상남도 사천시 정동면 진삼로 1426,사천시,664932,48240,6139217689,,,True
22,인천,태권도,28,김선이,3-29 3층,190,21세기체대태권스쿨,7984,인천 남구 용현동,미추홀구,402020,28170,1219163289,,,True
3,광주,기타종목,29,정민,2층(신창동),191,1박2일,1,광주광역시 광산구 왕버들로265번길 7-7,광산구,62249,29200,7104400630,강좌,,True
3,경기,기타종목,41,김용봉,4층 하이츠스포츠센터(본오동),192,(주)하이츠스포츠센터,1,경기도 안산시 상록구 반석로 20,안산시,15540,41270,1348644120,강좌,0314070400,True
12,인천,수영,28,전형호,동남스포피아 지하1층(연수동),193,(주)이레웍스스포피아,1,인천광역시 연수구 새말로 27,연수구,21920,28185,4978601755,강좌,0328147000,True
76,전남,복싱,46,김광현,(상동),194,153다이어트복싱 석현점,1,전라남도 목포시 영산로 557,목포시,58617,46110,6719001419,강좌,0612760153,True
22,경기,태권도,41,김상철,"302호21세기태권도(산본동,대현프라자) ",195,21세기태권도장,1,경기도 군포시 고산로677번길 40,군포시,15802,41410,1239212143,,,True
22,강원,태권도,51,백상훈,(조양동)3층 1호,196,JT조양태권도장,17098,강원도 속초시 동해대로 3948,속초시,24887,51210,2279077352,강좌,,True
79,경기,필라테스,41,최덕호,지하 JCM(세류동),197,2JCM필라테스,1,경기도 수원시 권선구 세권로108번길 42,수원시,16588,41110,2013365244,,,True
25,광주,헬스,29,윤재홍,6층(동천동),198,2X휘트니스 ,1,광주광역시 서구 유림로 100,서구,61903,29140,4521200733,,,True
75,서울,합기도,11,사공정우,"2층 201호 (신월동 ,친화빌딩)(신월동)",199,JW gym(제이더블유짐),1,서울특별시 양천구 지양로 90,양천구,8034,11470,6432100705,,,True
22,경남,태권도,48,정용우,2층 JYW소룡체육관(내이동),200,JYW소룡체육관,20732,경상남도 밀양시 약산로 42,밀양시,50426,48270,6151906282,,,True
22,광주,태권도,29,안주현,686번지 3단지주공휴먼시아상가304 ,201,JY태권도,4770,광주 남구 백운동 ,남구,503300,29155,4089154557,,,True
22,전남,태권도,46,진익준,Jin's 태권스쿨,202,Jins태권스쿨,20950,전라남도 고흥군 고흥읍 흥양길 20,고흥군,548802,46770,1319418894,,,True
17,경기,유도,41,이재우,3219호(영덕동),203,Judopia 이경근 유도관,1,경기도 용인시 기흥구 흥덕중앙로 120,용인시,16950,41460,6789000920,,,True
22,경기,태권도,41,윤상근,",301호(와동동,로얄프라자)",204,Jumping kick 나린,25937,경기도 파주시 가람로 55,파주시,10870,41480,4819400080,,,True
22,인천,태권도,28,김형준,472-7번지 2층,205,Jun태권스쿨,15373,인천 남구 관교동,미추홀구,402080,28170,1219188752,,,True
76,서울,복싱,11,김재철,2층 (신림동),206,J다이어트 복싱 체육관,23856,서울특별시 관악구 난곡로 270,관악구,8772,11620,1199153487,,,True
7,서울,댄스,11,임희정,지하(상도동),207,J댄스매니아,1,서울특별시 동작구 성대로 36,동작구,7044,11590,1221086419,,,True
76,경북,복싱,47,권영민,k-1복싱체육관,208,K 1 복싱체육관,24476,경상북도 봉화군 봉화읍 내성로3길 16,봉화군,36238,47920,1839600249,,,True
7,서울,댄스,11,이성옥,삼우빌딩 지하 케이탑댄스 은평본점(증산동),209,K Top-Dance,1,서울특별시 은평구 증산서길 64-14,은평구,3500,11380,1101484658,,,True
25,충북,헬스,43,왕원식,,210,K WON club,19183,충청북도 음성군 금왕읍,음성군,369904,43770,3031223507,,,True
22,서울,태권도,11,박동찬,3층(홍은동),211,K 용인대태권도,1,서울특별시 서대문구 홍은중앙로 89,서대문구,3604,11410,6799801248,,,True
4,경기,농구,41,현승진,케이앤디체육관(중동),212,K&D 스포츠,1,경기도 용인시 기흥구 동백죽전대로175번길 4-1,용인시,16995,41460,1824400169,,,True
3,전남,기타종목,46,최재문,석현빌딩 205호 스타체육관2관(석현동),213,K-1 STAR GYM,1,전라남도 목포시 영산로 635,목포시,58615,46110,4110956876,,,True
3,인천,기타종목,28,김동균,다복빌딩9층 K-1무비GYM(숭의동),214,K-1 무비GYM,1,인천광역시 미추홀구 경인로 119,미추홀구,22105,28170,1211668161,,,True
22,경기,태권도,41,이주한,"8단지 대원아파트 상가 2층 201호(금곡동, 청솔마을)",215,K-STAR 도복을입는이유 태권도(청솔관),1,경기도 성남시 분당구 미금로 215,성남시,13618,41130,2359501654,,,True
22,경남,태권도,48,신혜영,3층 301호(장유동),216,K-TIGER 태권도장,1,경상남도 김해시 율하임수길 93,김해시,51024,48250,6569601163,,,True
22,경기,태권도,41,이주한,"신원아파트 단지내상가 3층 k-star도복을입는이유태권도장(구미동, 까치마을)",217,K-star 도복을입는이유 태권도장,1,경기도 성남시 분당구 미금로 177,성남시,13628,41130,6079217568,,,True
22,전남,태권도,46,윤옥배,3층(옥암동),218,K-리더태권도장,1,전라남도 목포시 옥암로 168-14,목포시,58657,46110,4119171305,,,True
22,충북,태권도,43,오범균,1303번지 2층 금강태권도,219,K-블랙벨트태권도 원평관,7172,충북 청주시 흥덕구 분평동,청주시,361823,43110,3019163473,,,True
7,경남,댄스,48,김미옥,금호쇼핑 3층 카파휘트니스 (고현동),220,KAFA휘트니스,18048,경남 거제시 고현동,거제시,656930,48310,6129121937,,,True
3,광주,기타종목,29,정주이,창우빌딩 401호(신용동),221,J리듬체조,24254,광주광역시 북구 첨단연신로91번길 20-7,북구,61087,29170,3323100221,강좌,0625747300,True
14,전북,에어로빅,52,서영란,4층(도통동),222,G.X휘트니스센터,1,전라북도 남원시 큰들길 37,남원시,55757,52190,4070656973,강좌,0636254080,True
7,부산,댄스,26,김기윤,5층 JUST DANCE(온천동),223,JUST DANCE 학원,1,부산광역시 동래구 금강로 42,동래구,47726,26260,6071755022,강좌,0515529733,True
3,경남,기타종목,48,김양식,2층 JY정의GYM(삼방동),224,JY정의GYM,1,경상남도 김해시 삼안로 299,김해시,50814,48250,1656800286,강좌,0553375967,True
20,부산,축구,26,정진호,4층(엄궁동),225,J스포츠스쿨,21629,부산광역시 사상구 엄궁로 95,사상구,47043,26530,5533000011,강좌,,True
75,광주,합기도,29,김근범,수정빌딩 2층 K-합기도(선암동),226,K-합기도,2,광주광역시 광산구 선운로20번길 57,광산구,62402,29200,1199199182,강좌,0629459111,True
7,경남,댄스(줌바 등),48,한광덕,삼현빌딩3층KD댄스아카데미(삼방동),227,KD댄스아카데미,1,경상남도 김해시 활천로267번길 19,김해시,50818,48250,6151705654,강좌,0553248382,True
22,서울,태권도,11,박성일,"삼성상가201호(신정동, 목동삼성아파트)",228,KAT태권도,1,서울특별시 양천구 신목로 7,양천구,8016,11470,8459700247,,,True
22,경기,태권도,41,한동혁,5층 KG태권짐,229,KG태권짐,1,경기도 평택시 청북읍 안청로1길 45-1,평택시,17810,41220,1259066393,,,True
22,경기,태권도,41,오연기,동보신명상가동 3층 304호(영통동),230,KH경희대태권도체육관,1,경기도 수원시 영통구 매영로310번길 87,수원시,16699,41110,1249033166,,,True
22,경기,태권도,41,이창수,"2층 KIDS나라찬태권도(민락동, 민락엘레트19단지)",231,KIDS 나라찬태권도장,1,경기도 의정부시 송양로 94,의정부시,11812,41150,8729000880,,,True
22,광주,태권도,29,김정욱,970-3,232,KIMS태권도,17114,광주 광산구 산정동,광산구,506053,29200,4109223224,,,True
3,경기,기타종목,41,이태현,2층(도내동),233,KJA 도래울점프클럽&태권도,1,경기도 고양시 덕양구 도래울로 52,고양시,10551,41280,6039735462,,,True
22,경기,태권도,41,박경수,메인프라자 2층 201호 KLT실전태권도(평내동),234,KLT 실전태권도,26395,경기도 남양주시 평내로29번길 41,남양주시,12223,41360,1329278187,,,True
20,경기,축구,41,김승환,"920동802호(다율동, 청석마을대원효성아파트)",235,KMD축구클럽,1,경기도 파주시 청석로 300,파주시,10875,41480,3782300668,,,True
76,부산,복싱,26,한택신,2층(구서동),236,KM복싱다이어트,1,부산광역시 금정구 금강로 405,금정구,46245,26410,2919700552,,,True
3,경북,기타종목,47,이성근외 1명,1층 체육관(영주동),237,KOREA BJJ 영주,26536,경상북도 영주시 선비로 198-1,영주시,36099,47210,7090600695,,,True
22,경북,태권도,47,김헌수,2층 KOREA국가대표태권도장(백천동),238,KOREA국가대표태권도장,1,경상북도 경산시 경청로222길 24,경산시,38649,47290,2279512766,,,True
77,충북,발레,43,김수연,3층 K-SPORTS CLUB,239,KSPORTS CLUB,25251,충청북도 영동군 영동읍 계산로2길 4,영동군,29145,43740,3029039208,,,True
22,경남,태권도,48,김정용,2층 태권도장(하대동),240,KTA 가온태권도,1,경상남도 진주시 도동로247번길 11,진주시,52768,48170,7219301597,,,True
22,전남,태권도,46,김태균,4층 KTC 김태균 태권도장,241,KTC 김태균 태권도장,26518,전라남도 화순군 화순읍 중앙로 96,화순군,58125,46790,4839200442,,,True
22,서울,태권도,11,김현준,3층(신림동),242,KTC신성태권도,1,서울특별시 관악구 서림길 22,관악구,8836,11620,1199110004,,,True
22,경남,태권도,48,이성재,"상가동 204로(자은동, 엘에이치자은프라임)",243,KTC용인대태권도아카데미,25487,경상남도 창원시 진해구 냉천로 257,창원시,51590,48120,3069517593,,,True
79,경남,필라테스,48,김문화,401호(율하동),244,JPM필라테스장유지부,1,경상남도 김해시 율하2로97번길 30,김해시,51019,48250,6151699081,강좌,,True
22,경기,태권도,41,최용섭,시흥푸르지오6차2단지상가3층(죽율동),245,KTI국가대표태권스쿨,22208,경기도 시흥시 죽율로 38,시흥시,15050,41390,3519900130,,,True
22,세종,태권도,36,구자평,"상가1층 107,108호(다정동, 가온마을1단지)",246,KTI멘토태권도장,1,세종특별자치시 다정남로 22,세종시,30124,36110,6029467387,,,True
